Rank,Name,Country,Team Code,Age,ResultTime,Stage,Timegap1,Gap,Team
51,Sylwester SZMYD,Poland,CCC,37,+1:53:56,17,+1:53:56,+1:53:56,CCC SPRANDI POLKOWICE
52,Francis MOUREY,France,FDJ,35,+1:56:19,17,+1:56:19,+1:56:19,FDJ
53,Andrey ZEITS,Kazakhstan,AST,29,+1:56:55,17,+1:56:55,+1:56:55,ASTANA PRO TEAM
54,Francesco Manuel BONGIORNO,Italy,BAR,25,+1:57:10,17,+1:57:10,+1:57:10,BARDIANI CSF
55,Hubert DUPONT,France,ALM,35,+1:59:14,17,+1:59:14,+1:59:14,AG2R LA MONDIALE
56,Ivan BASSO,Italy,TCS,38,+2:00:38,17,+2:00:38,+2:00:38,TINKOFF - SAXO
57,Silvan DILLIER,Switzerland,BMC,25,+2:00:42,17,+2:00:42,+2:00:42,BMC RACING TEAM
58,Diego ULISSI,Italy,LAM,26,+2:02:35,17,+2:02:35,+2:02:35,LAMPRE - MERIDA
59,Jan POLANC,Slovenia,LAM,23,+2:06:04,17,+2:06:04,+2:06:04,LAMPRE - MERIDA
60,Branislau SAMOILAU,Belarus,CCC,30,+2:07:51,17,+2:07:51,+2:07:51,CCC SPRANDI POLKOWICE
61,Ilnur ZAKARIN,Russia,KAT,26,+2:08:01,17,+2:08:01,+2:08:01,TEAM KATUSHA
62,Alessandro BISOLTI,Italy,NIP,30,+2:09:18,17,+2:09:18,+2:09:18,NIPPO - VINI FANTINI
63,Kenny ELISSONDE,France,FDJ,24,+2:13:09,17,+2:13:09,+2:13:09,FDJ
64,Simon CLARKE,Australia,OGE,29,+2:14:10,17,+2:14:10,+2:14:10,ORICA GREENEDGE
65,Simone STORTONI,Italy,AND,30,+2:17:07,17,+2:17:07,+2:17:07,ANDRONI GIOCATTOLI - SIDERMEC
66,Jesus HERRADA LOPEZ,Spain,MOV,25,+2:18:33,17,+2:18:33,+2:18:33,MOVISTAR TEAM
67,Nathan BROWN,United States,TCG,24,+2:18:53,17,+2:18:53,+2:18:53,TEAM CANNONDALE - GARMIN
68,Maciej PATERSKI,Poland,CCC,29,+2:22:08,17,+2:22:08,+2:22:08,CCC SPRANDI POLKOWICE
69,Marcus BURGHARDT,Germany,BMC,32,+2:22:26,17,+2:22:26,+2:22:26,BMC RACING TEAM
70,Clement CHEVRIER,France,IAM,23,+2:22:54,17,+2:22:54,+2:22:54,IAM CYCLING
71,Brent BOOKWALTER,United States,BMC,31,+2:23:52,17,+2:23:52,+2:23:52,BMC RACING TEAM
72,Gianfranco ZILIOLI,Italy,AND,25,+2:27:54,17,+2:27:54,+2:27:54,ANDRONI GIOCATTOLI - SIDERMEC
73,Edoardo ZARDINI,Italy,BAR,26,+2:29:28,17,+2:29:28,+2:29:28,BARDIANI CSF
74,Axel DOMONT,France,ALM,25,+2:30:03,17,+2:30:03,+2:30:03,AG2R LA MONDIALE
75,Ruben FERNANDEZ,Spain,MOV,24,+2:30:09,17,+2:30:09,+2:30:09,MOVISTAR TEAM
76,Vasil KIRYIENKA,Belarus,SKY,34,+2:30:20,17,+2:30:20,+2:30:20,TEAM SKY
77,Tom Jelte SLAGTER,Netherlands,TCG,26,+2:30:54,17,+2:30:54,+2:30:54,TEAM CANNONDALE - GARMIN
78,Salvatore PUCCIO,Italy,SKY,26,+2:31:12,17,+2:31:12,+2:31:12,TEAM SKY
79,Davide VILLELLA,Italy,TCG,24,+2:31:17,17,+2:31:17,+2:31:17,TEAM CANNONDALE - GARMIN
80,Manuele MORI,Italy,LAM,35,+2:34:25,17,+2:34:25,+2:34:25,LAMPRE - MERIDA
81,Sander ARMEE,Belgium,LTS,30,+2:35:31,17,+2:35:31,+2:35:31,LOTTO SOUDAL
82,Davide MALACARNE,Italy,AST,28,+2:35:46,17,+2:35:46,+2:35:46,ASTANA PRO TEAM
83,Rinaldo NOCENTINI,Italy,ALM,38,+2:36:03,17,+2:36:03,+2:36:03,AG2R LA MONDIALE
84,Enrico BATTAGLIN,Italy,BAR,26,+2:38:12,17,+2:38:12,+2:38:12,BARDIANI CSF
85,Simon GESCHKE,Germany,TGA,29,+2:39:43,17,+2:39:43,+2:39:43,TEAM GIANT - ALPECIN
86,Adam HANSEN,Australia,LTS,34,+2:40:24,17,+2:40:24,+2:40:24,LOTTO SOUDAL
87,Manuele BOARO,Italy,TCS,28,+2:40:39,17,+2:40:39,+2:40:39,TINKOFF - SAXO
88,Patrick GRETSCH,Germany,ALM,28,+2:42:05,17,+2:42:05,+2:42:05,AG2R LA MONDIALE
89,Tsgabu Gebremaryam GRMAY,Ethiopia,LAM,24,+2:47:38,17,+2:47:38,+2:47:38,LAMPRE - MERIDA
90,Luca CHIRICO,Italy,BAR,23,+2:47:38,17,+2:47:38,+2:47:38,BARDIANI CSF
91,Marek RUTKIEWICZ,Poland,CCC,34,+2:48:35,17,+2:48:35,+2:48:35,CCC SPRANDI POLKOWICE
92,Tobias LUDVIGSSON,Sweden,TGA,24,+2:51:38,17,+2:51:38,+2:51:38,TEAM GIANT - ALPECIN
93,Anthony ROUX,France,FDJ,28,+2:53:08,17,+2:53:08,+2:53:08,FDJ
94,Elia FAVILLI,Italy,STH,26,+2:54:04,17,+2:54:04,+2:54:04,SOUTHEAST
95,Sonny COLBRELLI,Italy,BAR,25,+2:56:11,17,+2:56:11,+2:56:11,BARDIANI CSF
96,Nick VAN DER LIJKE,Netherlands,TLJ,24,+2:57:07,17,+2:57:07,+2:57:07,TEAM LOTTO NL - JUMBO
97,Juan Jose LOBATO DEL VALLE,Spain,MOV,27,+2:58:32,17,+2:58:32,+2:58:32,MOVISTAR TEAM
98,Giacomo BERLATO,Italy,NIP,23,+2:59:53,17,+2:59:53,+2:59:53,NIPPO - VINI FANTINI
99,Marco FRAPPORTI,Italy,AND,30,+3:00:01,17,+3:00:01,+3:00:01,ANDRONI GIOCATTOLI - SIDERMEC
100,Kévin REZA,France,FDJ,27,+3:01:49,17,+3:01:49,+3:01:49,FDJ
101,Luca PAOLINI,Italy,KAT,38,+3:04:13,17,+3:04:13,+3:04:13,TEAM KATUSHA
102,Pieter WEENING,Netherlands,OGE,34,+3:06:34,17,+3:06:34,+3:06:34,ORICA GREENEDGE
103,Sergio Miguel MOREIRA PAULINHO,Portugal,TCS,35,+3:10:19,17,+3:10:19,+3:10:19,TINKOFF - SAXO
104,Lars Ytting BAK,Denmark,LTS,35,+3:10:56,17,+3:10:56,+3:10:56,LOTTO SOUDAL
105,Chad HAGA,United States,TGA,27,+3:11:09,17,+3:11:09,+3:11:09,TEAM GIANT - ALPECIN
106,Bertjan LINDEMAN,Netherlands,TLJ,26,+3:11:16,17,+3:11:16,+3:11:16,TEAM LOTTO NL - JUMBO
107,Fabio SABATINI,Italy,EQS,30,+3:11:42,17,+3:11:42,+3:11:42,ETIXX - QUICK STEP
108,Pier Paolo DE NEGRI,Italy,NIP,29,+3:12:43,17,+3:12:43,+3:12:43,NIPPO - VINI FANTINI
109,Matteo TOSATTO,Italy,TCS,41,+3:13:16,17,+3:13:16,+3:13:16,TINKOFF - SAXO
110,Dayer Uberney QUINTANA ROJAS,Colombia,MOV,23,+3:14:46,17,+3:14:46,+3:14:46,MOVISTAR TEAM
111,Julien BERARD,France,ALM,28,+3:15:39,17,+3:15:39,+3:15:39,AG2R LA MONDIALE
112,Fumiyuki BEPPU,Japan,TFR,32,+3:17:01,17,+3:17:01,+3:17:01,TREK FACTORY RACING
113,Luke DURBRIDGE,Australia,OGE,24,+3:17:14,17,+3:17:14,+3:17:14,ORICA GREENEDGE
114,Maxim BELKOV,Russia,KAT,30,+3:18:21,17,+3:18:21,+3:18:21,TEAM KATUSHA
115,Heinrich HAUSSLER,Australia,IAM,31,+3:20:02,17,+3:20:02,+3:20:02,IAM CYCLING
116,Sergei CHERNETSKI,Russia,KAT,25,+3:20:14,17,+3:20:14,+3:20:14,TEAM KATUSHA
117,Petr VAKOC,Czech Republic,EQS,23,+3:20:53,17,+3:20:53,+3:20:53,ETIXX - QUICK STEP
118,Janier Alexis ACEVEDO COLLE,Colombia,TCG,30,+3:21:43,17,+3:21:43,+3:21:43,TEAM CANNONDALE - GARMIN
119,Davide APPOLLONIO,Italy,AND,26,+3:21:59,17,+3:21:59,+3:21:59,ANDRONI GIOCATTOLI - SIDERMEC
120,Matteo BUSATO,Italy,STH,28,+3:22:43,17,+3:22:43,+3:22:43,SOUTHEAST
121,Alessandro PETACCHI,Italy,STH,41,+3:24:04,17,+3:24:04,+3:24:04,SOUTHEAST
122,Hugo HOULE,Canada,ALM,25,+3:24:48,17,+3:24:48,+3:24:48,AG2R LA MONDIALE
123,Arnaud COURTEILLE,France,FDJ,26,+3:24:59,17,+3:24:59,+3:24:59,FDJ
124,Maarten TJALLINGII,Netherlands,TLJ,38,+3:26:13,17,+3:26:13,+3:26:13,TEAM LOTTO NL - JUMBO
125,Lukasz OWSIAN,Poland,CCC,25,+3:26:38,17,+3:26:38,+3:26:38,CCC SPRANDI POLKOWICE
126,Cédric PINEAU,France,FDJ,30,+3:27:07,17,+3:27:07,+3:27:07,FDJ
127,Elia VIVIANI,Italy,SKY,26,+3:28:35,17,+3:28:35,+3:28:35,TEAM SKY
128,Sacha MODOLO,Italy,LAM,28,+3:29:21,17,+3:29:21,+3:29:21,LAMPRE - MERIDA
129,Maximiliano Ariel RICHEZE,Argentina,LAM,32,+3:29:31,17,+3:29:31,+3:29:31,LAMPRE - MERIDA
130,Ivan ROVNY,Russia,TCS,28,+3:36:01,17,+3:36:01,+3:36:01,TINKOFF - SAXO
131,Sam BEWLEY,New Zealand,OGE,28,+3:36:18,17,+3:36:18,+3:36:18,ORICA GREENEDGE
132,Alan MARANGONI,Italy,TCG,31,+3:37:53,17,+3:37:53,+3:37:53,TEAM CANNONDALE - GARMIN
133,Roberto FERRARI,Italy,LAM,32,+3:40:05,17,+3:40:05,+3:40:05,LAMPRE - MERIDA
134,Alexander PORSEV,Russia,KAT,29,+3:40:12,17,+3:40:12,+3:40:12,TEAM KATUSHA
135,Murilo Antonio FISCHER,Brazil,FDJ,36,+3:40:41,17,+3:40:41,+3:40:41,FDJ
136,Luka MEZGEC,Slovenia,TGA,27,+3:41:48,17,+3:41:48,+3:41:48,TEAM GIANT - ALPECIN
137,Giacomo NIZZOLO,Italy,TFR,26,+3:41:50,17,+3:41:50,+3:41:50,TREK FACTORY RACING
138,Nikolay MIHAYLOV,Bulgaria,CCC,27,+3:42:03,17,+3:42:03,+3:42:03,CCC SPRANDI POLKOWICE
139,Brett LANCASTER,Australia,OGE,36,+3:44:36,17,+3:44:36,+3:44:36,ORICA GREENEDGE
140,Eugenio ALAFACI,Italy,TFR,25,+3:44:54,17,+3:44:54,+3:44:54,TREK FACTORY RACING
141,Christopher JUUL JENSEN,Denmark,TCS,26,+3:46:14,17,+3:46:14,+3:46:14,TINKOFF - SAXO
142,Serghei TVETCOV,Romania,AND,27,+3:47:56,17,+3:47:56,+3:47:56,ANDRONI GIOCATTOLI - SIDERMEC
143,Caleb FAIRLY,United States,TGA,28,+3:51:05,17,+3:51:05,+3:51:05,TEAM GIANT - ALPECIN
144,Moreno HOFLAND,Netherlands,TLJ,24,+3:52:25,17,+3:52:25,+3:52:25,TEAM LOTTO NL - JUMBO
145,Rick ZABEL,Germany,BMC,22,+3:53:28,17,+3:53:28,+3:53:28,BMC RACING TEAM
146,Bartlomiej MATYSIAK,Poland,CCC,31,+3:56:58,17,+3:56:58,+3:56:58,CCC SPRANDI POLKOWICE
147,Nikias ARNDT,Germany,TGA,24,+3:57:27,17,+3:57:27,+3:57:27,TEAM GIANT - ALPECIN
148,Jérôme PINEAU,France,IAM,35,+3:58:40,17,+3:58:40,+3:58:40,IAM CYCLING
149,Boy VAN POPPEL,Netherlands,TFR,27,+3:59:02,17,+3:59:02,+3:59:02,TREK FACTORY RACING
150,Iljo KEISSE,Belgium,EQS,33,+4:00:26,17,+4:00:26,+4:00:26,ETIXX - QUICK STEP
151,Bernhard EISEL,Austria,SKY,34,+4:01:12,17,+4:01:12,+4:01:12,TEAM SKY
152,Fabio SILVESTRE,Portugal,TFR,25,+4:02:15,17,+4:02:15,+4:02:15,TREK FACTORY RACING
153,Stig BROECKX,Belgium,LTS,25,+4:03:04,17,+4:03:04,+4:03:04,LOTTO SOUDAL
154,Rick FLENS,Netherlands,TLJ,32,+4:03:58,17,+4:03:58,+4:03:58,TEAM LOTTO NL - JUMBO
155,Jussi VEIKKANEN,Finland,FDJ,34,+4:05:45,17,+4:05:45,+4:05:45,FDJ
156,Eduard Michael GROSU,Romania,NIP,23,+4:06:27,17,+4:06:27,+4:06:27,NIPPO - VINI FANTINI
157,Calvin WATSON,Australia,TFR,22,+4:12:23,17,+4:12:23,+4:12:23,TREK FACTORY RACING
158,Riccardo STACCHIOTTI,Italy,NIP,24,+4:12:37,17,+4:12:37,+4:12:37,NIPPO - VINI FANTINI
159,Alessandro MALAGUTI,Italy,NIP,28,+4:16:33,17,+4:16:33,+4:16:33,NIPPO - VINI FANTINI
160,Michael HEPBURN,Australia,OGE,24,+4:18:00,17,+4:18:00,+4:18:00,ORICA GREENEDGE
161,Tom STAMSNIJDER,Netherlands,TGA,30,+4:18:50,17,+4:18:50,+4:18:50,TEAM GIANT - ALPECIN
162,Marco BANDIERA,Italy,AND,31,+4:20:18,17,+4:20:18,+4:20:18,ANDRONI GIOCATTOLI - SIDERMEC
163,Eugert ZHUPA,Albania,STH,25,+4:21:01,17,+4:21:01,+4:21:01,SOUTHEAST
164,Bert DE BACKER,Belgium,TGA,31,+4:21:17,17,+4:21:17,+4:21:17,TEAM GIANT - ALPECIN
165,Nicola BOEM,Italy,BAR,26,+4:21:25,17,+4:21:25,+4:21:25,BARDIANI CSF
166,Cheng JI,China,TGA,28,+4:28:15,17,+4:28:15,+4:28:15,TEAM GIANT - ALPECIN
167,Roger KLUGE,Germany,IAM,29,+4:31:47,17,+4:31:47,+4:31:47,IAM CYCLING
168,Aleksejs SARAMOTINS,Latvia,IAM,33,+4:34:12,17,+4:34:12,+4:34:12,IAM CYCLING
169,Marco COLEDAN,Italy,TFR,27,+4:39:21,17,+4:39:21,+4:39:21,TREK FACTORY RACING
1,Alberto CONTADOR VELASCO,Spain,TCS,33,72:23:09,18,+3.01607638888889,+0,TINKOFF - SAXO
2,Mikel LANDA MEANA,Spain,AST,26,+5:15,18,+5:15,+5:15,ASTANA PRO TEAM
3,Fabio ARU,Italy,AST,25,+6:05,18,+6:05,+6:05,ASTANA PRO TEAM
4,Andrey AMADOR BAKKAZAKOVA,Costa Rica,MOV,29,+7:01,18,+7:01,+7:01,MOVISTAR TEAM
5,Yury TROFIMOV,Russia,KAT,31,+9:40,18,+9:40,+9:40,TEAM KATUSHA
6,Leopold KONIG,Czech Republic,SKY,28,+10:44,18,+10:44,+10:44,TEAM SKY
7,Damiano CARUSO,Italy,BMC,28,+11:05,18,+11:05,+11:05,BMC RACING TEAM
8,Steven KRUIJSWIJK,Netherlands,TLJ,28,+12:53,18,+12:53,+12:53,TEAM LOTTO NL - JUMBO
9,Ryder HESJEDAL,Canada,TCG,35,+13:01,18,+13:01,+13:01,TEAM CANNONDALE - GARMIN
10,Alexandre GENIEZ,France,FDJ,27,+14:01,18,+14:01,+14:01,FDJ
11,Maxime MONFORT,Belgium,LTS,32,+15:27,18,+15:27,+15:27,LOTTO SOUDAL
12,Jurgen VAN DEN BROECK,Belgium,LTS,32,+17:12,18,+17:12,+17:12,LOTTO SOUDAL
13,Amaël MOINARD,France,BMC,33,+21:15,18,+21:15,+21:15,BMC RACING TEAM
14,Giovanni VISCONTI,Italy,MOV,32,+21:25,18,+21:25,+21:25,MOVISTAR TEAM
15,Tanel KANGERT,Estonia,AST,28,+28:11,18,+28:11,+28:11,ASTANA PRO TEAM
16,Rigoberto URAN URAN,Colombia,EQS,28,+30:52,18,+30:52,+30:52,ETIXX - QUICK STEP
17,Darwin ATAPUMA HURTADO,Colombia,BMC,27,+33:24,18,+33:24,+33:24,BMC RACING TEAM
18,Carlos Alberto BETANCUR GOMEZ,Colombia,ALM,26,+41:13,18,+41:13,+41:13,AG2R LA MONDIALE
19,Mikel NIEVE ITURALDE,Spain,SKY,31,+42:22,18,+42:22,+42:22,TEAM SKY
20,Paolo TIRALONGO,Italy,AST,38,+46:40,18,+46:40,+46:40,ASTANA PRO TEAM
21,Roman KREUZIGER,Czech Republic,TCS,29,+53:39,18,+53:39,+53:39,TINKOFF - SAXO
22,Davide FORMOLO,Italy,TCG,23,+57:01,18,+57:01,+57:01,TEAM CANNONDALE - GARMIN
23,Dario CATALDO,Italy,AST,30,+1:02:01,18,+1:02:01,+1:02:01,ASTANA PRO TEAM
24,Jon IZAGUIRRE INSAUSTI,Spain,MOV,26,+1:07:17,18,+1:07:17,+1:07:17,MOVISTAR TEAM
25,Andre Fernando S. Martins CARDOSO,Portugal,TCG,31,+1:10:07,18,+1:10:07,+1:10:07,TEAM CANNONDALE - GARMIN
26,Diego ROSA,Italy,AST,26,+1:11:23,18,+1:11:23,+1:11:23,ASTANA PRO TEAM
27,Stefano PIRAZZI,Italy,BAR,28,+1:12:25,18,+1:12:25,+1:12:25,BARDIANI CSF
28,Philippe GILBERT,Belgium,BMC,33,+1:23:16,18,+1:23:16,+1:23:16,BMC RACING TEAM
29,Franco PELLIZOTTI,Italy,AND,37,+1:26:50,18,+1:26:50,+1:26:50,ANDRONI GIOCATTOLI - SIDERMEC
30,Michael ROGERS,Australia,TCS,36,+1:31:47,18,+1:31:47,+1:31:47,TINKOFF - SAXO
31,Kanstantsin SIUTSOU,Belarus,SKY,33,+1:33:01,18,+1:33:01,+1:33:01,TEAM SKY
32,Jonathan MONSALVE,Venezuela,STH,26,+1:34:43,18,+1:34:43,+1:34:43,SOUTHEAST
33,Benat INTXAUSTI ELORRIAGA,Spain,MOV,29,+1:35:35,18,+1:35:35,+1:35:35,MOVISTAR TEAM
34,Przemyslaw NIEMIEC,Poland,LAM,35,+1:36:07,18,+1:36:07,+1:36:07,LAMPRE - MERIDA
35,Luis Leon SANCHEZ GIL,Spain,AST,32,+1:40:16,18,+1:40:16,+1:40:16,ASTANA PRO TEAM
36,David DE LA CRUZ MELGAREJO,Spain,EQS,26,+1:44:58,18,+1:44:58,+1:44:58,ETIXX - QUICK STEP
37,Mauro FINETTO,Italy,STH,30,+1:46:57,18,+1:46:57,+1:46:57,SOUTHEAST
38,Fabio FELLINE,Italy,TFR,25,+1:47:20,18,+1:47:20,+1:47:20,TREK FACTORY RACING
39,Igor ANTON HERNANDEZ,Spain,MOV,32,+1:47:27,18,+1:47:27,+1:47:27,MOVISTAR TEAM
40,Sylvain CHAVANEL,France,IAM,36,+1:47:40,18,+1:47:40,+1:47:40,IAM CYCLING
41,Grega BOLE,Slovenia,CCC,30,+1:48:39,18,+1:48:39,+1:48:39,CCC SPRANDI POLKOWICE
42,Martijn KEIZER,Netherlands,TLJ,27,+1:49:10,18,+1:49:10,+1:49:10,TEAM LOTTO NL - JUMBO
43,Francesco Manuel BONGIORNO,Italy,BAR,25,+1:51:45,18,+1:51:45,+1:51:45,BARDIANI CSF
44,Pavel KOCHETKOV,Russia,KAT,29,+1:55:25,18,+1:55:25,+1:55:25,TEAM KATUSHA
45,Jhoan Esteban CHAVES RUBIO,Colombia,OGE,25,+2:01:54,18,+2:01:54,+2:01:54,ORICA GREENEDGE
46,Maxime BOUET,France,EQS,29,+2:02:16,18,+2:02:16,+2:02:16,ETIXX - QUICK STEP
47,Matteo MONTAGUTI,Italy,ALM,31,+2:04:27,18,+2:04:27,+2:04:27,AG2R LA MONDIALE
48,Francis MOUREY,France,FDJ,35,+2:04:59,18,+2:04:59,+2:04:59,FDJ
49,Francesco GAVAZZI,Italy,STH,31,+2:05:15,18,+2:05:15,+2:05:15,SOUTHEAST
50,Sebastian HENAO GOMEZ,Colombia,SKY,22,+2:07:35,18,+2:07:35,+2:07:35,TEAM SKY
51,Hubert DUPONT,France,ALM,35,+2:07:54,18,+2:07:54,+2:07:54,AG2R LA MONDIALE
52,Sylwester SZMYD,Poland,CCC,37,+2:09:01,18,+2:09:01,+2:09:01,CCC SPRANDI POLKOWICE
53,Sergey LAGUTIN,Russia,KAT,34,+2:09:07,18,+2:09:07,+2:09:07,TEAM KATUSHA
54,Diego ULISSI,Italy,LAM,26,+2:11:15,18,+2:11:15,+2:11:15,LAMPRE - MERIDA
55,Andrey ZEITS,Kazakhstan,AST,29,+2:12:00,18,+2:12:00,+2:12:00,ASTANA PRO TEAM
56,Kenny ELISSONDE,France,FDJ,24,+2:14:22,18,+2:14:22,+2:14:22,FDJ
57,Ivan BASSO,Italy,TCS,38,+2:16:30,18,+2:16:30,+2:16:30,TINKOFF - SAXO
58,Silvan DILLIER,Switzerland,BMC,25,+2:16:34,18,+2:16:34,+2:16:34,BMC RACING TEAM
59,Jan POLANC,Slovenia,LAM,23,+2:21:09,18,+2:21:09,+2:21:09,LAMPRE - MERIDA
60,Branislau SAMOILAU,Belarus,CCC,30,+2:23:43,18,+2:23:43,+2:23:43,CCC SPRANDI POLKOWICE
61,Ilnur ZAKARIN,Russia,KAT,26,+2:23:53,18,+2:23:53,+2:23:53,TEAM KATUSHA
62,Alessandro BISOLTI,Italy,NIP,30,+2:25:10,18,+2:25:10,+2:25:10,NIPPO - VINI FANTINI
63,Simone STORTONI,Italy,AND,30,+2:25:47,18,+2:25:47,+2:25:47,ANDRONI GIOCATTOLI - SIDERMEC
64,Nathan BROWN,United States,TCG,24,+2:27:33,18,+2:27:33,+2:27:33,TEAM CANNONDALE - GARMIN
65,Simon CLARKE,Australia,OGE,29,+2:30:02,18,+2:30:02,+2:30:02,ORICA GREENEDGE
66,Edoardo ZARDINI,Italy,BAR,26,+2:30:41,18,+2:30:41,+2:30:41,BARDIANI CSF
67,Rinaldo NOCENTINI,Italy,ALM,38,+2:30:58,18,+2:30:58,+2:30:58,AG2R LA MONDIALE
68,Clement CHEVRIER,France,IAM,23,+2:31:34,18,+2:31:34,+2:31:34,IAM CYCLING
69,Davide VILLELLA,Italy,TCG,24,+2:31:50,18,+2:31:50,+2:31:50,TEAM CANNONDALE - GARMIN
70,Jesus HERRADA LOPEZ,Spain,MOV,25,+2:34:25,18,+2:34:25,+2:34:25,MOVISTAR TEAM
71,Maciej PATERSKI,Poland,CCC,29,+2:38:00,18,+2:38:00,+2:38:00,CCC SPRANDI POLKOWICE
72,Marcus BURGHARDT,Germany,BMC,32,+2:38:18,18,+2:38:18,+2:38:18,BMC RACING TEAM
73,Ruben FERNANDEZ,Spain,MOV,24,+2:38:49,18,+2:38:49,+2:38:49,MOVISTAR TEAM
74,Brent BOOKWALTER,United States,BMC,31,+2:39:44,18,+2:39:44,+2:39:44,BMC RACING TEAM
75,Gianfranco ZILIOLI,Italy,AND,25,+2:42:59,18,+2:42:59,+2:42:59,ANDRONI GIOCATTOLI - SIDERMEC
76,Sander ARMEE,Belgium,LTS,30,+2:44:11,18,+2:44:11,+2:44:11,LOTTO SOUDAL
77,Axel DOMONT,France,ALM,25,+2:45:55,18,+2:45:55,+2:45:55,AG2R LA MONDIALE
78,Vasil KIRYIENKA,Belarus,SKY,34,+2:46:12,18,+2:46:12,+2:46:12,TEAM SKY
79,Tom Jelte SLAGTER,Netherlands,TCG,26,+2:46:46,18,+2:46:46,+2:46:46,TEAM CANNONDALE - GARMIN
80,Salvatore PUCCIO,Italy,SKY,26,+2:47:04,18,+2:47:04,+2:47:04,TEAM SKY
81,Adam HANSEN,Australia,LTS,34,+2:49:04,18,+2:49:04,+2:49:04,LOTTO SOUDAL
82,Manuele MORI,Italy,LAM,35,+2:50:17,18,+2:50:17,+2:50:17,LAMPRE - MERIDA
83,Davide MALACARNE,Italy,AST,28,+2:51:38,18,+2:51:38,+2:51:38,ASTANA PRO TEAM
84,Simon GESCHKE,Germany,TGA,29,+2:55:35,18,+2:55:35,+2:55:35,TEAM GIANT - ALPECIN
85,Manuele BOARO,Italy,TCS,28,+2:56:31,18,+2:56:31,+2:56:31,TINKOFF - SAXO
86,Enrico BATTAGLIN,Italy,BAR,26,+2:57:26,18,+2:57:26,+2:57:26,BARDIANI CSF
87,Patrick GRETSCH,Germany,ALM,28,+2:59:59,18,+2:59:59,+2:59:59,AG2R LA MONDIALE
88,Luca CHIRICO,Italy,BAR,23,+3:03:30,18,+3:03:30,+3:03:30,BARDIANI CSF
89,Tsgabu Gebremaryam GRMAY,Ethiopia,LAM,24,+3:04:24,18,+3:04:24,+3:04:24,LAMPRE - MERIDA
90,Pieter WEENING,Netherlands,OGE,34,+3:04:24,18,+3:04:24,+3:04:24,ORICA GREENEDGE
91,Marek RUTKIEWICZ,Poland,CCC,34,+3:04:27,18,+3:04:27,+3:04:27,CCC SPRANDI POLKOWICE
92,Tobias LUDVIGSSON,Sweden,TGA,24,+3:05:06,18,+3:05:06,+3:05:06,TEAM GIANT - ALPECIN
93,Chad HAGA,United States,TGA,27,+3:07:46,18,+3:07:46,+3:07:46,TEAM GIANT - ALPECIN
94,Anthony ROUX,France,FDJ,28,+3:08:13,18,+3:08:13,+3:08:13,FDJ
95,Elia FAVILLI,Italy,STH,26,+3:09:56,18,+3:09:56,+3:09:56,SOUTHEAST
96,Nick VAN DER LIJKE,Netherlands,TLJ,24,+3:12:12,18,+3:12:12,+3:12:12,TEAM LOTTO NL - JUMBO
97,Sonny COLBRELLI,Italy,BAR,25,+3:12:57,18,+3:12:57,+3:12:57,BARDIANI CSF
98,Giacomo BERLATO,Italy,NIP,23,+3:15:45,18,+3:15:45,+3:15:45,NIPPO - VINI FANTINI
99,Marco FRAPPORTI,Italy,AND,30,+3:15:53,18,+3:15:53,+3:15:53,ANDRONI GIOCATTOLI - SIDERMEC
100,Matteo BUSATO,Italy,STH,28,+3:17:39,18,+3:17:39,+3:17:39,SOUTHEAST
101,Kévin REZA,France,FDJ,27,+3:17:41,18,+3:17:41,+3:17:41,FDJ
102,Maxim BELKOV,Russia,KAT,30,+3:19:34,18,+3:19:34,+3:19:34,TEAM KATUSHA
103,Lars Ytting BAK,Denmark,LTS,35,+3:19:36,18,+3:19:36,+3:19:36,LOTTO SOUDAL
104,Luca PAOLINI,Italy,KAT,38,+3:22:07,18,+3:22:07,+3:22:07,TEAM KATUSHA
105,Sergio Miguel MOREIRA PAULINHO,Portugal,TCS,35,+3:26:11,18,+3:26:11,+3:26:11,TINKOFF - SAXO
106,Bertjan LINDEMAN,Netherlands,TLJ,26,+3:26:21,18,+3:26:21,+3:26:21,TEAM LOTTO NL - JUMBO
107,Fabio SABATINI,Italy,EQS,30,+3:27:34,18,+3:27:34,+3:27:34,ETIXX - QUICK STEP
108,Pier Paolo DE NEGRI,Italy,NIP,29,+3:28:35,18,+3:28:35,+3:28:35,NIPPO - VINI FANTINI
109,Matteo TOSATTO,Italy,TCS,41,+3:29:08,18,+3:29:08,+3:29:08,TINKOFF - SAXO
110,Dayer Uberney QUINTANA ROJAS,Colombia,MOV,23,+3:29:51,18,+3:29:51,+3:29:51,MOVISTAR TEAM
111,Julien BERARD,France,ALM,28,+3:31:31,18,+3:31:31,+3:31:31,AG2R LA MONDIALE
112,Luke DURBRIDGE,Australia,OGE,24,+3:33:06,18,+3:33:06,+3:33:06,ORICA GREENEDGE
113,Fumiyuki BEPPU,Japan,TFR,32,+3:33:47,18,+3:33:47,+3:33:47,TREK FACTORY RACING
114,Heinrich HAUSSLER,Australia,IAM,31,+3:35:07,18,+3:35:07,+3:35:07,IAM CYCLING
115,Sergei CHERNETSKI,Russia,KAT,25,+3:36:06,18,+3:36:06,+3:36:06,TEAM KATUSHA
116,Petr VAKOC,Czech Republic,EQS,23,+3:36:45,18,+3:36:45,+3:36:45,ETIXX - QUICK STEP
