Rank,Name,Country,Stage,Gap,Team
2,Cadel EVANS,Australia,13,+37,BMC RACING TEAM
3,Rafal MAJKA,Poland,13,+1:52,TINKOFF - SAXO
4,Domenico POZZOVIVO,Italy,13,+2:32,AG2R LA MONDIALE
5,Wilco KELDERMAN,Netherlands,13,+2:50,BELKIN
6,Nairo Alexander QUINTANA ROJAS,Colombia,13,+3:29,MOVISTAR TEAM
7,Fabio ARU,Italy,13,+3:37,ASTANA PRO TEAM
8,Wouter POELS,Netherlands,13,+4:06,OMEGA PHARMA - QUICK-STEP
9,Steve MORABITO,Switzerland,13,+4:20,BMC RACING TEAM
10,Robert KISERLOVSKI,Croatia,13,+4:41,TREK FACTORY RACING
11,Ivan BASSO,Italy,13,+5:09,CANNONDALE
12,Pierre ROLLAND,France,13,+5:45,TEAM EUROPCAR
13,Gianluca BRAMBILLA,Italy,13,+5:57,OMEGA PHARMA - QUICK-STEP
14,Diego ULISSI,Italy,13,+6:24,LAMPRE - MERIDA
15,Matteo RABOTTINI,Italy,13,+6:48,NERI SOTTOLI
16,Ryder HESJEDAL,Canada,13,+6:55,GARMIN
17,Maxime MONFORT,Belgium,13,+7:01,LOTTO
18,Kanstantsin SIUTSOU,Belarus,13,+7:31,TEAM SKY
19,Alexis VUILLERMOZ,France,13,+7:36,AG2R LA MONDIALE
20,Damiano CUNEGO,Italy,13,+8:42,LAMPRE - MERIDA
21,Alexandre GENIEZ,France,13,+9:08,FDJ
22,Franco PELLIZOTTI,Italy,13,+9:38,ANDRONI GIOCATTOLI - SIDERMEC
23,Hubert DUPONT,France,13,+10:13,AG2R LA MONDIALE
24,José HERRADA LOPEZ,Spain,13,+10:21,MOVISTAR TEAM
25,Samuel SANCHEZ GONZALEZ,Spain,13,+10:59,BMC RACING TEAM
26,Fabio Andres DUARTE AREVALO,Colombia,13,+13:23,COLOMBIA
27,Georg PREIDLER,Austria,13,+14:17,TEAM GIANT-SHIMANO
28,Michael ROGERS,Australia,13,+14:29,TINKOFF - SAXO
29,Davide MALACARNE,Italy,13,+15:58,TEAM EUROPCAR
30,Serge PAUWELS,Belgium,13,+20:33,OMEGA PHARMA - QUICK-STEP
31,Bjorn THURAU,Germany,13,+24:25,TEAM EUROPCAR
32,Andre Fernando S. Martins CARDOSO,Portugal,13,+26:03,GARMIN
33,Mauro FINETTO,Italy,13,+28:54,NERI SOTTOLI
34,Francis MOUREY,France,13,+29:07,FDJ
35,Pawel POLJANSKI,Poland,13,+30:03,TINKOFF - SAXO
36,Maxime BOUET,France,13,+31:54,AG2R LA MONDIALE
37,Sebastian HENAO GOMEZ,Colombia,13,+32:10,TEAM SKY
38,Jarlinson PANTANO,Colombia,13,+32:32,COLOMBIA
39,Jan POLANC,Slovenia,13,+32:34,LAMPRE - MERIDA
40,Przemyslaw NIEMIEC,Poland,13,+34:28,LAMPRE - MERIDA
41,Ivan SANTAROMITA,Italy,13,+35:33,ORICA GREENEDGE
42,Nicolas ROCHE,Ireland,13,+36:00,TINKOFF - SAXO
43,Paolo TIRALONGO,Italy,13,+37:26,ASTANA PRO TEAM
44,Mikel LANDA MEANA,Spain,13,+37:45,ASTANA PRO TEAM
45,Dario CATALDO,Italy,13,+39:59,TEAM SKY
46,Daniel MORENO FERNANDEZ,Spain,13,+41:26,TEAM KATUSHA
47,Matteo MONTAGUTI,Italy,13,+41:43,AG2R LA MONDIALE
48,Sander ARMEE,Belgium,13,+44:07,LOTTO
49,Marc GOOS,Netherlands,13,+44:12,BELKIN
50,Enrico BATTAGLIN,Italy,13,+44:52,BARDIANI CSF
51,Alberto LOSADA ALGUACIL,Spain,13,+46:49,TEAM KATUSHA
52,Evgeny PETROV,Russia,13,+48:35,TINKOFF - SAXO
53,Julien BERARD,France,13,+49:18,AG2R LA MONDIALE
54,Riccardo ZOIDL,Austria,13,+49:38,TREK FACTORY RACING
55,Leonardo Fabio DUQUE,Colombia,13,+50:39,COLOMBIA
56,Michele SCARPONI,Italy,13,+52:15,ASTANA PRO TEAM
57,Ivan ROVNY,Russia,13,+53:08,TINKOFF - SAXO
58,Pieter WEENING,Netherlands,13,+55:36,ORICA GREENEDGE
59,Romain SICARD,France,13,+56:55,TEAM EUROPCAR
60,Diego ROSA,Italy,13,+56:56,ANDRONI GIOCATTOLI - SIDERMEC
61,Jackson RODRIGUEZ,Venezuela,13,+57:09,ANDRONI GIOCATTOLI - SIDERMEC
62,Lars Ytting BAK,Denmark,13,+58:35,LOTTO
63,Valerio AGNOLI,Italy,13,+59:48,ASTANA PRO TEAM
64,Eduard VORGANOV,Russia,13,+1:00:01,TEAM KATUSHA
65,Francesco Manuel BONGIORNO,Italy,13,+1:01:05,BARDIANI CSF
66,Igor ANTON HERNANDEZ,Spain,13,+1:01:09,MOVISTAR TEAM
67,Matteo BONO,Italy,13,+1:02:05,LAMPRE - MERIDA
68,Vladimir GUSEV,Russia,13,+1:03:38,TEAM KATUSHA
69,Pieter SERRY,Belgium,13,+1:03:43,OMEGA PHARMA - QUICK-STEP
70,Jonathan MONSALVE,Venezuela,13,+1:03:50,NERI SOTTOLI
71,Julian David ARREDONDO MORENO,Colombia,13,+1:03:51,TREK FACTORY RACING
72,Edvald BOASSON HAGEN,Norway,13,+1:04:27,TEAM SKY
73,Axel DOMONT,France,13,+1:04:50,AG2R LA MONDIALE
74,Johan LE BON,France,13,+1:05:01,FDJ
75,Dennis VANENDERT,Belgium,13,+1:08:05,LOTTO
76,Ben HERMANS,Belgium,13,+1:08:05,BMC RACING TEAM
77,Yonder GODOY,Venezuela,13,+1:08:40,ANDRONI GIOCATTOLI - SIDERMEC
78,Eros CAPECCHI,Italy,13,+1:09:04,MOVISTAR TEAM
79,Fumiyuki BEPPU,Japan,13,+1:09:05,TREK FACTORY RACING
80,Jonathan CASTROVIEJO NICOLAS,Spain,13,+1:09:16,MOVISTAR TEAM
81,Philip DEIGNAN,Ireland,13,+1:09:18,TEAM SKY
82,Rodolfo Andres TORRES AGUDELO,Colombia,13,+1:09:28,COLOMBIA
83,Miguel Angel RUBIANO CHAVEZ,Colombia,13,+1:10:34,COLOMBIA
84,Simon GESCHKE,Germany,13,+1:12:32,TEAM GIANT-SHIMANO
85,Salvatore PUCCIO,Italy,13,+1:12:48,TEAM SKY
86,Martijn KEIZER,Netherlands,13,+1:13:55,BELKIN
87,Mattia CATTANEO,Italy,13,+1:14:56,LAMPRE - MERIDA
88,Robinson Eduardo CHALAPUD GOMEZ,Colombia,13,+1:15:01,COLOMBIA
89,Tim WELLENS,Belgium,13,+1:15:42,LOTTO
90,Gorka IZAGUIRRE INSAUSTI,Spain,13,+1:17:32,MOVISTAR TEAM
91,Dylan VAN BAARLE,Netherlands,13,+1:18:13,GARMIN
92,Julien VERMOTE,Belgium,13,+1:19:13,OMEGA PHARMA - QUICK-STEP
93,Danilo WYSS,Switzerland,13,+1:19:22,BMC RACING TEAM
94,Sonny COLBRELLI,Italy,13,+1:19:42,BARDIANI CSF
95,Fabio FELLINE,Italy,13,+1:20:13,TREK FACTORY RACING
96,Tosh VAN DER SANDE,Belgium,13,+1:20:29,LOTTO
97,Maarten TJALLINGII,Netherlands,13,+1:21:03,BELKIN
98,Adam HANSEN,Australia,13,+1:21:40,LOTTO
99,Perrig QUEMENEUR,France,13,+1:21:49,TEAM EUROPCAR
100,Paolo LONGO BORGHINI,Italy,13,+1:21:53,CANNONDALE
101,Thomas DE GENDT,Belgium,13,+1:22:05,OMEGA PHARMA - QUICK-STEP
102,Edoardo ZARDINI,Italy,13,+1:22:48,BARDIANI CSF
103,Jussi VEIKKANEN,Finland,13,+1:22:55,FDJ
104,Albert TIMMER,Netherlands,13,+1:23:36,TEAM GIANT-SHIMANO
105,Emanuele SELLA,Italy,13,+1:24:31,ANDRONI GIOCATTOLI - SIDERMEC
106,Carlos Julian QUINTERO,Colombia,13,+1:24:52,COLOMBIA
107,Oscar GATTO,Italy,13,+1:27:14,CANNONDALE
108,Alessandro PETACCHI,Italy,13,+1:27:22,OMEGA PHARMA - QUICK-STEP
109,Johnny HOOGERLAND,Netherlands,13,+1:27:44,ANDRONI GIOCATTOLI - SIDERMEC
110,Moreno MOSER,Italy,13,+1:28:02,CANNONDALE
111,Winner ANACONA GOMEZ,Colombia,13,+1:28:07,LAMPRE - MERIDA
112,Luca PAOLINI,Italy,13,+1:29:04,TEAM KATUSHA
113,Stefano PIRAZZI,Italy,13,+1:29:59,BARDIANI CSF
114,Brent BOOKWALTER,United States,13,+1:30:09,BMC RACING TEAM
115,Patrick GRETSCH,Germany,13,+1:31:47,AG2R LA MONDIALE
116,Daniel OSS,Italy,13,+1:32:39,BMC RACING TEAM
117,Maxim BELKOV,Russia,13,+1:32:48,TEAM KATUSHA
118,Jay MCCARTHY,Australia,13,+1:33:10,TINKOFF - SAXO
119,Thomas DEKKER,Netherlands,13,+1:33:41,GARMIN
120,Andrey ZEITS,Kazakhstan,13,+1:34:07,ASTANA PRO TEAM
121,Marco CANOLA,Italy,13,+1:34:09,BARDIANI CSF
122,Angelo TULIK,France,13,+1:34:15,TEAM EUROPCAR
123,Adriano MALORI,Italy,13,+1:34:15,MOVISTAR TEAM
124,David TANNER,Australia,13,+1:34:51,BELKIN
125,Danilo HONDO,Germany,13,+1:35:31,TREK FACTORY RACING
126,Enrico BARBIN,Italy,13,+1:35:54,BARDIANI CSF
127,Jos VAN EMDEN,Netherlands,13,+1:35:58,BELKIN
128,Yukiya ARASHIRO,Japan,13,+1:36:00,TEAM EUROPCAR
129,Enrico GASPAROTTO,Italy,13,+1:36:21,ASTANA PRO TEAM
130,Simone PONZI,Italy,13,+1:36:30,NERI SOTTOLI
131,Borut BOZIC,Slovenia,13,+1:39:56,ASTANA PRO TEAM
132,Manuele MORI,Italy,13,+1:40:24,LAMPRE - MERIDA
133,Francisco José VENTOSO ALBERDI,Spain,13,+1:42:27,MOVISTAR TEAM
134,Manuel QUINZIATO,Italy,13,+1:42:46,BMC RACING TEAM
135,Marco FRAPPORTI,Italy,13,+1:43:48,ANDRONI GIOCATTOLI - SIDERMEC
136,Gert DOCKX,Belgium,13,+1:45:13,LOTTO
137,Bert DE BACKER,Belgium,13,+1:45:57,TEAM GIANT-SHIMANO
138,Boy VAN POPPEL,Netherlands,13,+1:46:11,TREK FACTORY RACING
139,Andrey AMADOR BAKKAZAKOVA,Costa Rica,13,+1:46:21,MOVISTAR TEAM
140,Alan MARANGONI,Italy,13,+1:46:34,CANNONDALE
141,Laurent PICHON,France,13,+1:47:24,FDJ
142,Murilo Antonio FISCHER,Brazil,13,+1:48:48,FDJ
143,Tony HUREL,France,13,+1:49:29,TEAM EUROPCAR
144,Tom VEELERS,Netherlands,13,+1:49:46,TEAM GIANT-SHIMANO
145,Iljo KEISSE,Belgium,13,+1:50:17,OMEGA PHARMA - QUICK-STEP
146,Giacomo NIZZOLO,Italy,13,+1:51:18,TREK FACTORY RACING
147,Nathan HAAS,Australia,13,+1:51:19,GARMIN
148,Ben SWIFT,Great Britain,13,+1:52:19,TEAM SKY
149,Rick FLENS,Netherlands,13,+1:52:27,BELKIN
150,Elia VIVIANI,Italy,13,+1:52:43,CANNONDALE
151,Daniele COLLI,Italy,13,+1:52:44,NERI SOTTOLI
152,Roberto FERRARI,Italy,13,+1:53:09,LAMPRE - MERIDA
153,Nicola BOEM,Italy,13,+1:53:17,BARDIANI CSF
154,Christopher JUUL JENSEN,Denmark,13,+1:53:37,TINKOFF - SAXO
155,Daniele RATTO,Italy,13,+1:53:50,CANNONDALE
156,Tyler FARRAR,United States,13,+1:54:45,GARMIN
157,Manuel BELLETTI,Italy,13,+1:55:26,ANDRONI GIOCATTOLI - SIDERMEC
158,Sébastien CHAVANEL,France,13,+1:55:57,FDJ
159,Nacer BOUHANNI,France,13,+1:56:11,FDJ
160,Bernhard EISEL,Austria,13,+1:56:47,TEAM SKY
161,Eugenio ALAFACI,Italy,13,+1:59:22,TREK FACTORY RACING
162,Marco BANDIERA,Italy,13,+2:00:02,ANDRONI GIOCATTOLI - SIDERMEC
163,Luka MEZGEC,Slovenia,13,+2:00:03,TEAM GIANT-SHIMANO
164,Mitchell DOCKER,Australia,13,+2:01:11,ORICA GREENEDGE
165,Jeffry Johan ROMERO CORREDOR,Colombia,13,+2:01:56,COLOMBIA
166,Andrea FEDI,Italy,13,+2:02:26,NERI SOTTOLI
167,Michel KOCH,Germany,13,+2:03:51,CANNONDALE
168,Tom STAMSNIJDER,Netherlands,13,+2:15:05,TEAM GIANT-SHIMANO
169,Christopher SUTTON,Australia,13,+2:15:56,TEAM SKY
170,Kenny DE HAES,Belgium,13,+2:17:14,LOTTO
171,Michael HEPBURN,Australia,13,+2:18:17,ORICA GREENEDGE
172,Svein TUFT,Canada,13,+2:22:36,ORICA GREENEDGE
173,Arnaud COURTEILLE,France,13,+2:27:22,FDJ
174,Jetse BOL,Netherlands,13,+2:28:00,BELKIN
1,Rigoberto URAN URAN,Colombia,14,+0,OMEGA PHARMA - QUICK-STEP
2,Cadel EVANS,Australia,14,+32,BMC RACING TEAM
3,Rafal MAJKA,Poland,14,+1:35,TINKOFF - SAXO
4,Domenico POZZOVIVO,Italy,14,+2:11,AG2R LA MONDIALE
5,Wilco KELDERMAN,Netherlands,14,+2:33,BELKIN
6,Nairo Alexander QUINTANA ROJAS,Colombia,14,+3:04,MOVISTAR TEAM
7,Fabio ARU,Italy,14,+3:16,ASTANA PRO TEAM
8,Wouter POELS,Netherlands,14,+4:01,OMEGA PHARMA - QUICK-STEP
9,Pierre ROLLAND,France,14,+5:07,TEAM EUROPCAR
10,Robert KISERLOVSKI,Croatia,14,+5:13,TREK FACTORY RACING
11,Ivan BASSO,Italy,14,+6:07,CANNONDALE
12,Ryder HESJEDAL,Canada,14,+6:13,GARMIN
13,Steve MORABITO,Switzerland,14,+6:53,BMC RACING TEAM
14,Diego ULISSI,Italy,14,+7:21,LAMPRE - MERIDA
15,Alexis VUILLERMOZ,France,14,+8:08,AG2R LA MONDIALE
16,Matteo RABOTTINI,Italy,14,+9:09,NERI SOTTOLI
17,Maxime MONFORT,Belgium,14,+9:34,LOTTO
18,Alexandre GENIEZ,France,14,+10:31,FDJ
19,Damiano CUNEGO,Italy,14,+10:32,LAMPRE - MERIDA
20,Franco PELLIZOTTI,Italy,14,+10:36,ANDRONI GIOCATTOLI - SIDERMEC
21,Hubert DUPONT,France,14,+11:25,AG2R LA MONDIALE
22,José HERRADA LOPEZ,Spain,14,+12:11,MOVISTAR TEAM
23,Fabio Andres DUARTE AREVALO,Colombia,14,+15:13,COLOMBIA
24,Gianluca BRAMBILLA,Italy,14,+16:13,OMEGA PHARMA - QUICK-STEP
25,Samuel SANCHEZ GONZALEZ,Spain,14,+16:56,BMC RACING TEAM
26,Georg PREIDLER,Austria,14,+17:51,TEAM GIANT-SHIMANO
27,Michael ROGERS,Australia,14,+19:49,TINKOFF - SAXO
28,Davide MALACARNE,Italy,14,+24:32,TEAM EUROPCAR
29,Andre Fernando S. Martins CARDOSO,Portugal,14,+27:53,GARMIN
30,Jarlinson PANTANO,Colombia,14,+29:31,COLOMBIA
31,Jan POLANC,Slovenia,14,+29:47,LAMPRE - MERIDA
32,Bjorn THURAU,Germany,14,+30:31,TEAM EUROPCAR
33,Serge PAUWELS,Belgium,14,+30:49,OMEGA PHARMA - QUICK-STEP
34,Nicolas ROCHE,Ireland,14,+33:18,TINKOFF - SAXO
35,Ivan SANTAROMITA,Italy,14,+33:23,ORICA GREENEDGE
36,Sebastian HENAO GOMEZ,Colombia,14,+34:00,TEAM SKY
37,Dario CATALDO,Italy,14,+36:49,TEAM SKY
38,Francis MOUREY,France,14,+37:41,FDJ
39,Mikel LANDA MEANA,Spain,14,+38:17,ASTANA PRO TEAM
40,Maxime BOUET,France,14,+39:57,AG2R LA MONDIALE
41,Pawel POLJANSKI,Poland,14,+40:10,TINKOFF - SAXO
42,Enrico BATTAGLIN,Italy,14,+41:36,BARDIANI CSF
43,Paolo TIRALONGO,Italy,14,+43:30,ASTANA PRO TEAM
44,Przemyslaw NIEMIEC,Poland,14,+44:35,LAMPRE - MERIDA
45,Daniel MORENO FERNANDEZ,Spain,14,+46:46,TEAM KATUSHA
46,Marc GOOS,Netherlands,14,+47:46,BELKIN
47,Mauro FINETTO,Italy,14,+47:48,NERI SOTTOLI
48,Sander ARMEE,Belgium,14,+49:27,LOTTO
49,Matteo MONTAGUTI,Italy,14,+50:16,AG2R LA MONDIALE
50,Riccardo ZOIDL,Austria,14,+50:27,TREK FACTORY RACING
51,Alberto LOSADA ALGUACIL,Spain,14,+55:23,TEAM KATUSHA
52,Julien BERARD,France,14,+57:21,AG2R LA MONDIALE
53,Ivan ROVNY,Russia,14,+58:28,TINKOFF - SAXO
54,Evgeny PETROV,Russia,14,+58:42,TINKOFF - SAXO
55,Valerio AGNOLI,Italy,14,+1:00:20,ASTANA PRO TEAM
56,Igor ANTON HERNANDEZ,Spain,14,+1:01:32,MOVISTAR TEAM
57,Jonathan MONSALVE,Venezuela,14,+1:02:32,NERI SOTTOLI
58,Michele SCARPONI,Italy,14,+1:02:58,ASTANA PRO TEAM
59,Edvald BOASSON HAGEN,Norway,14,+1:04:45,TEAM SKY
60,Axel DOMONT,France,14,+1:04:50,AG2R LA MONDIALE
61,Lars Ytting BAK,Denmark,14,+1:04:52,LOTTO
62,Romain SICARD,France,14,+1:05:14,TEAM EUROPCAR
63,Eduard VORGANOV,Russia,14,+1:06:18,TEAM KATUSHA
64,Francesco Manuel BONGIORNO,Italy,14,+1:06:25,BARDIANI CSF
65,Leonardo Fabio DUQUE,Colombia,14,+1:07:05,COLOMBIA
66,Philip DEIGNAN,Ireland,14,+1:11:08,TEAM SKY
67,Vladimir GUSEV,Russia,14,+1:11:18,TEAM KATUSHA
68,Martijn KEIZER,Netherlands,14,+1:12:08,BELKIN
69,Mattia CATTANEO,Italy,14,+1:12:25,LAMPRE - MERIDA
70,Julian David ARREDONDO MORENO,Colombia,14,+1:12:31,TREK FACTORY RACING
71,Diego ROSA,Italy,14,+1:13:16,ANDRONI GIOCATTOLI - SIDERMEC
72,Tim WELLENS,Belgium,14,+1:13:17,LOTTO
73,Ben HERMANS,Belgium,14,+1:14:22,BMC RACING TEAM
74,Jonathan CASTROVIEJO NICOLAS,Spain,14,+1:14:36,MOVISTAR TEAM
75,Eros CAPECCHI,Italy,14,+1:17:38,MOVISTAR TEAM
76,Gorka IZAGUIRRE INSAUSTI,Spain,14,+1:18:14,MOVISTAR TEAM
77,Matteo BONO,Italy,14,+1:18:25,LAMPRE - MERIDA
78,Pieter SERRY,Belgium,14,+1:19:06,OMEGA PHARMA - QUICK-STEP
79,Julien VERMOTE,Belgium,14,+1:20:14,OMEGA PHARMA - QUICK-STEP
80,Robinson Eduardo CHALAPUD GOMEZ,Colombia,14,+1:20:21,COLOMBIA
81,Albert TIMMER,Netherlands,14,+1:20:58,TEAM GIANT-SHIMANO
82,Jackson RODRIGUEZ,Venezuela,14,+1:21:22,ANDRONI GIOCATTOLI - SIDERMEC
83,Emanuele SELLA,Italy,14,+1:21:55,ANDRONI GIOCATTOLI - SIDERMEC
84,Simon GESCHKE,Germany,14,+1:22:39,TEAM GIANT-SHIMANO
85,Yonder GODOY,Venezuela,14,+1:25:06,ANDRONI GIOCATTOLI - SIDERMEC
86,Rodolfo Andres TORRES AGUDELO,Colombia,14,+1:25:48,COLOMBIA
87,Johan LE BON,France,14,+1:26:10,FDJ
88,Adam HANSEN,Australia,14,+1:27:00,LOTTO
89,Fumiyuki BEPPU,Japan,14,+1:27:59,TREK FACTORY RACING
90,Miguel Angel RUBIANO CHAVEZ,Colombia,14,+1:28:01,COLOMBIA
91,Salvatore PUCCIO,Italy,14,+1:29:08,TEAM SKY
92,Danilo WYSS,Switzerland,14,+1:29:29,BMC RACING TEAM
93,Edoardo ZARDINI,Italy,14,+1:32:55,BARDIANI CSF
94,Perrig QUEMENEUR,France,14,+1:36:03,TEAM EUROPCAR
95,Brent BOOKWALTER,United States,14,+1:36:26,BMC RACING TEAM
96,Maarten TJALLINGII,Netherlands,14,+1:37:23,BELKIN
97,Dylan VAN BAARLE,Netherlands,14,+1:37:45,GARMIN
98,Paolo LONGO BORGHINI,Italy,14,+1:38:10,CANNONDALE
99,Winner ANACONA GOMEZ,Colombia,14,+1:38:14,LAMPRE - MERIDA
100,Thomas DE GENDT,Belgium,14,+1:38:25,OMEGA PHARMA - QUICK-STEP
101,Sonny COLBRELLI,Italy,14,+1:38:41,BARDIANI CSF
102,Tosh VAN DER SANDE,Belgium,14,+1:39:23,LOTTO
103,Carlos Julian QUINTERO,Colombia,14,+1:41:18,COLOMBIA
104,Jussi VEIKKANEN,Finland,14,+1:44:04,FDJ
105,Patrick GRETSCH,Germany,14,+1:44:20,AG2R LA MONDIALE
106,Stefano PIRAZZI,Italy,14,+1:44:43,BARDIANI CSF
107,Danilo HONDO,Germany,14,+1:46:20,TREK FACTORY RACING
108,Johnny HOOGERLAND,Netherlands,14,+1:46:38,ANDRONI GIOCATTOLI - SIDERMEC
109,Enrico GASPAROTTO,Italy,14,+1:47:30,ASTANA PRO TEAM
110,Maxim BELKOV,Russia,14,+1:49:08,TEAM KATUSHA
111,Fabio FELLINE,Italy,14,+1:49:13,TREK FACTORY RACING
112,Jay MCCARTHY,Australia,14,+1:49:30,TINKOFF - SAXO
113,Manuel QUINZIATO,Italy,14,+1:49:55,BMC RACING TEAM
114,Adriano MALORI,Italy,14,+1:50:35,MOVISTAR TEAM
115,Oscar GATTO,Italy,14,+1:51:27,CANNONDALE
116,Moreno MOSER,Italy,14,+1:52:15,CANNONDALE
117,Andrey ZEITS,Kazakhstan,14,+1:53:01,ASTANA PRO TEAM
118,Luca PAOLINI,Italy,14,+1:53:17,TEAM KATUSHA
119,Marco FRAPPORTI,Italy,14,+1:54:30,ANDRONI GIOCATTOLI - SIDERMEC
120,Simone PONZI,Italy,14,+1:55:24,NERI SOTTOLI
121,Alessandro PETACCHI,Italy,14,+1:56:22,OMEGA PHARMA - QUICK-STEP
122,Daniel OSS,Italy,14,+1:56:52,BMC RACING TEAM
123,Nathan HAAS,Australia,14,+1:57:36,GARMIN
124,Thomas DEKKER,Netherlands,14,+1:57:54,GARMIN
125,Marco CANOLA,Italy,14,+1:58:22,BARDIANI CSF
126,Angelo TULIK,France,14,+1:58:28,TEAM EUROPCAR
127,Francisco José VENTOSO ALBERDI,Spain,14,+1:58:53,MOVISTAR TEAM
128,David TANNER,Australia,14,+1:59:04,BELKIN
129,Enrico BARBIN,Italy,14,+2:00:07,BARDIANI CSF
130,Jos VAN EMDEN,Netherlands,14,+2:00:11,BELKIN
131,Manuele MORI,Italy,14,+2:00:11,LAMPRE - MERIDA
132,Andrey AMADOR BAKKAZAKOVA,Costa Rica,14,+2:02:41,MOVISTAR TEAM
133,Gert DOCKX,Belgium,14,+2:04:07,LOTTO
134,Borut BOZIC,Slovenia,14,+2:04:57,ASTANA PRO TEAM
135,Yukiya ARASHIRO,Japan,14,+2:05:00,TEAM EUROPCAR
136,Nicola BOEM,Italy,14,+2:09:48,BARDIANI CSF
137,Christopher JUUL JENSEN,Denmark,14,+2:09:57,TINKOFF - SAXO
138,Bert DE BACKER,Belgium,14,+2:10:10,TEAM GIANT-SHIMANO
139,Boy VAN POPPEL,Netherlands,14,+2:10:24,TREK FACTORY RACING
140,Daniele RATTO,Italy,14,+2:10:25,CANNONDALE
141,Laurent PICHON,France,14,+2:11:37,FDJ
142,Tony HUREL,France,14,+2:13:42,TEAM EUROPCAR
143,Murilo Antonio FISCHER,Brazil,14,+2:13:47,FDJ
144,Alan MARANGONI,Italy,14,+2:15:34,CANNONDALE
145,Giacomo NIZZOLO,Italy,14,+2:16:28,TREK FACTORY RACING
146,Ben SWIFT,Great Britain,14,+2:16:32,TEAM SKY
147,Rick FLENS,Netherlands,14,+2:16:40,BELKIN
148,Nacer BOUHANNI,France,14,+2:17:20,FDJ
149,Roberto FERRARI,Italy,14,+2:18:14,LAMPRE - MERIDA
150,Tom VEELERS,Netherlands,14,+2:18:46,TEAM GIANT-SHIMANO
151,Iljo KEISSE,Belgium,14,+2:19:17,OMEGA PHARMA - QUICK-STEP
152,Sébastien CHAVANEL,France,14,+2:20:56,FDJ
153,Elia VIVIANI,Italy,14,+2:21:43,CANNONDALE
154,Daniele COLLI,Italy,14,+2:21:44,NERI SOTTOLI
155,Tyler FARRAR,United States,14,+2:23:45,GARMIN
156,Marco BANDIERA,Italy,14,+2:24:23,ANDRONI GIOCATTOLI - SIDERMEC
157,Luka MEZGEC,Slovenia,14,+2:25:04,TEAM GIANT-SHIMANO
158,Bernhard EISEL,Austria,14,+2:25:47,TEAM SKY
159,Andrea FEDI,Italy,14,+2:26:39,NERI SOTTOLI
160,Eugenio ALAFACI,Italy,14,+2:28:22,TREK FACTORY RACING
161,Mitchell DOCKER,Australia,14,+2:30:11,ORICA GREENEDGE
162,Jeffry Johan ROMERO CORREDOR,Colombia,14,+2:30:56,COLOMBIA
163,Michel KOCH,Germany,14,+2:32:51,CANNONDALE
164,Tom STAMSNIJDER,Netherlands,14,+2:39:18,TEAM GIANT-SHIMANO
165,Christopher SUTTON,Australia,14,+2:40:09,TEAM SKY
166,Kenny DE HAES,Belgium,14,+2:46:14,LOTTO
167,Michael HEPBURN,Australia,14,+2:47:17,ORICA GREENEDGE
168,Svein TUFT,Canada,14,+2:51:36,ORICA GREENEDGE
169,Arnaud COURTEILLE,France,14,+2:56:22,FDJ
170,Jetse BOL,Netherlands,14,+2:57:00,BELKIN
1,Rigoberto URAN URAN,Colombia,15,+0,OMEGA PHARMA - QUICK-STEP
2,Cadel EVANS,Australia,15,+1:03,BMC RACING TEAM
3,Rafal MAJKA,Poland,15,+1:50,TINKOFF - SAXO
4,Fabio ARU,Italy,15,+2:24,ASTANA PRO TEAM
5,Nairo Alexander QUINTANA ROJAS,Colombia,15,+2:40,MOVISTAR TEAM
6,Domenico POZZOVIVO,Italy,15,+2:42,AG2R LA MONDIALE
7,Wilco KELDERMAN,Netherlands,15,+3:04,BELKIN
8,Pierre ROLLAND,France,15,+4:47,TEAM EUROPCAR
9,Robert KISERLOVSKI,Croatia,15,+5:44,TREK FACTORY RACING
10,Wouter POELS,Netherlands,15,+6:32,OMEGA PHARMA - QUICK-STEP
11,Ryder HESJEDAL,Canada,15,+6:44,GARMIN
12,Ivan BASSO,Italy,15,+7:42,CANNONDALE
13,Steve MORABITO,Switzerland,15,+8:48,BMC RACING TEAM
14,Alexis VUILLERMOZ,France,15,+10:45,AG2R LA MONDIALE
15,Franco PELLIZOTTI,Italy,15,+11:02,ANDRONI GIOCATTOLI - SIDERMEC
16,Alexandre GENIEZ,France,15,+13:08,FDJ
17,Maxime MONFORT,Belgium,15,+13:37,LOTTO
18,Matteo RABOTTINI,Italy,15,+14:25,NERI SOTTOLI
19,Fabio Andres DUARTE AREVALO,Colombia,15,+14:46,COLOMBIA
20,José HERRADA LOPEZ,Spain,15,+14:59,MOVISTAR TEAM
21,Damiano CUNEGO,Italy,15,+19:45,LAMPRE - MERIDA
22,Samuel SANCHEZ GONZALEZ,Spain,15,+19:53,BMC RACING TEAM
23,Hubert DUPONT,France,15,+20:19,AG2R LA MONDIALE
24,Gianluca BRAMBILLA,Italy,15,+26:05,OMEGA PHARMA - QUICK-STEP
25,Michael ROGERS,Australia,15,+26:15,TINKOFF - SAXO
26,Diego ULISSI,Italy,15,+26:19,LAMPRE - MERIDA
27,Georg PREIDLER,Austria,15,+28:14,TEAM GIANT-SHIMANO
28,Andre Fernando S. Martins CARDOSO,Portugal,15,+30:24,GARMIN
29,Nicolas ROCHE,Ireland,15,+39:44,TINKOFF - SAXO
