Rank,Name,Country,Stage,Gap,Team
86,Daniel TEKLEHAIMANOT,Eritrea,7,+31:03,MTN - QHUBEKA
87,Tony MARTIN,Germany,7,+31:19,OMEGA PHARMA - QUICK-STEP
88,John DEGENKOLB,Germany,7,+31:38,TEAM GIANT-SHIMANO
89,Filippo POZZATO,Italy,7,+31:39,LAMPRE - MERIDA
90,Andrey ZEITS,Kazakhstan,7,+31:43,ASTANA PRO TEAM
91,Romain ZINGLE,Belgium,7,+32:46,"COFIDIS, SOLUTIONS CREDITS"
92,Bart DE CLERCQ,Belgium,7,+32:57,LOTTO
93,Yury TROFIMOV,Russia,7,+33:16,TEAM KATUSHA
94,Martijn KEIZER,Netherlands,7,+33:36,BELKIN
95,Imanol ERVITI,Spain,7,+34:27,MOVISTAR TEAM
96,Bob JUNGELS,Luxembourg,7,+34:28,TREK FACTORY RACING
97,Simon CLARKE,Australia,7,+34:45,ORICA GREENEDGE
98,Daniele BENNATI,Italy,7,+35:10,TINKOFF - SAXO
99,Koldo FERNANDEZ,Spain,7,+35:21,GARMIN
100,Cédric PINEAU,France,7,+36:22,FDJ
101,Guillaume LEVARLET,France,7,+37:29,"COFIDIS, SOLUTIONS CREDITS"
102,Nikolas MAES,Belgium,7,+37:39,OMEGA PHARMA - QUICK-STEP
103,Jacques JANSE VAN RENSBURG,South Africa,7,+38:01,MTN - QHUBEKA
104,Johan LE BON,France,7,+38:18,FDJ
105,Pim LIGTHART,Netherlands,7,+38:51,LOTTO
106,Lawson CRADDOCK,United States,7,+40:45,TEAM GIANT-SHIMANO
107,Luis MAS BONET,Spain,7,+40:54,CAJA RURAL-SEGUROS RGA
108,Jens DEBUSSCHERE,Belgium,7,+41:14,LOTTO
109,Johann TSCHOPP,Switzerland,7,+41:37,IAM CYCLING
110,Carlos VERONA QUINTANILLA,Spain,7,+41:40,OMEGA PHARMA - QUICK-STEP
111,Johannes FRÖHLINGER,Germany,7,+41:48,TEAM GIANT-SHIMANO
112,Pello BILBAO LOPEZ DE ARMENTIA,Spain,7,+42:03,CAJA RURAL-SEGUROS RGA
113,Antonio PIEDRA PEREZ,Spain,7,+42:08,CAJA RURAL-SEGUROS RGA
114,Karol DOMAGALSKI,Poland,7,+42:32,CAJA RURAL-SEGUROS RGA
115,Jerome COUSIN,France,7,+42:46,TEAM EUROPCAR
116,Jose Rodolfo SERPA PEREZ,Colombia,7,+43:01,LAMPRE - MERIDA
117,Yannick MARTINEZ,France,7,+44:19,TEAM EUROPCAR
118,Javier MORENO BAZAN,Spain,7,+44:25,MOVISTAR TEAM
119,Thibaut PINOT,France,7,+45:26,FDJ
120,Dmitry KOZONTCHUK,Russia,7,+45:30,TEAM KATUSHA
121,Merhawi KUDUS GHEBREMEDHIN,Eritrea,7,+45:38,MTN - QHUBEKA
122,Sébastien HINAULT,France,7,+45:54,IAM CYCLING
123,Yaroslav POPOVYCH,Ukraine,7,+46:59,TREK FACTORY RACING
124,Paolo LONGO BORGHINI,Italy,7,+47:14,CANNONDALE
125,Oscar GATTO,Italy,7,+47:41,CANNONDALE
126,Marcel AREGGER,Switzerland,7,+47:48,IAM CYCLING
127,Greg HENDERSON,New Zealand,7,+48:00,LOTTO
128,Alexey LUTSENKO,Kazakhstan,7,+48:42,ASTANA PRO TEAM
129,Vasil KIRYIENKA,Belarus,7,+48:57,TEAM SKY
130,Christian KNEES,Germany,7,+49:44,TEAM SKY
131,Julian David ARREDONDO MORENO,Colombia,7,+50:09,TREK FACTORY RACING
132,Nacer BOUHANNI,France,7,+50:47,FDJ
133,Cameron MEYER,Australia,7,+51:02,ORICA GREENEDGE
134,Maciej BODNAR,Poland,7,+51:28,CANNONDALE
135,Matteo TOSATTO,Italy,7,+51:36,TINKOFF - SAXO
136,Matthias KRIZEK,Austria,7,+52:22,CANNONDALE
137,Fabian CANCELLARA,Switzerland,7,+52:23,TREK FACTORY RACING
138,Louis MEINTJES,South Africa,7,+52:52,MTN - QHUBEKA
139,Michael Valgren ANDERSEN,Denmark,7,+53:59,TINKOFF - SAXO
140,Peter SAGAN,Slovakia,7,+54:18,CANNONDALE
141,Moreno HOFLAND,Netherlands,7,+54:34,BELKIN
142,David MILLAR,Great Britain,7,+54:36,GARMIN
143,Stef CLEMENT,Netherlands,7,+54:41,BELKIN
144,Nikias ARNDT,Germany,7,+55:16,TEAM GIANT-SHIMANO
145,Sergei CHERNETSKI,Russia,7,+55:20,TEAM KATUSHA
146,Ramon SINKELDAM,Netherlands,7,+55:25,TEAM GIANT-SHIMANO
147,Sander ARMEE,Belgium,7,+55:51,LOTTO
148,Maximiliano Ariel RICHEZE,Argentina,7,+56:33,LAMPRE - MERIDA
149,Roberto FERRARI,Italy,7,+56:43,LAMPRE - MERIDA
150,Nathan BROWN,United States,7,+57:14,GARMIN
151,Yauheni HUTAROVICH,Belarus,7,+57:18,AG2R LA MONDIALE
152,Damien GAUDIN,France,7,+57:21,AG2R LA MONDIALE
153,Damiano CUNEGO,Italy,7,+58:08,LAMPRE - MERIDA
154,Kristof VANDEWALLE,Belgium,7,+58:12,TREK FACTORY RACING
155,Adriano MALORI,Italy,7,+58:20,MOVISTAR TEAM
156,Fabio FELLINE,Italy,7,+59:12,TREK FACTORY RACING
157,Geoffrey SOUPE,France,7,+59:23,FDJ
158,Francesco LASCA,Italy,7,+1:00:03,CAJA RURAL-SEGUROS RGA
159,Guillaume BOIVIN,Canada,7,+1:00:07,CANNONDALE
160,Yohan BAGOT,France,7,+1:00:35,"COFIDIS, SOLUTIONS CREDITS"
161,Gerald CIOLEK,Germany,7,+1:00:50,MTN - QHUBEKA
162,Vegard BREEN,Norway,7,+1:02:06,LOTTO
163,Jaco VENTER,South Africa,7,+1:02:31,MTN - QHUBEKA
164,Vincent JEROME,France,7,+1:02:49,TEAM EUROPCAR
165,Patrick GRETSCH,Germany,7,+1:03:00,AG2R LA MONDIALE
166,Dan CRAVEN,Namibia,7,+1:03:49,TEAM EUROPCAR
167,Martin VELITS,Slovakia,7,+1:04:05,OMEGA PHARMA - QUICK-STEP
168,Nathan HAAS,Australia,7,+1:04:11,GARMIN
169,Sébastien TURGOT,France,7,+1:05:27,AG2R LA MONDIALE
170,Murilo Antonio FISCHER,Brazil,7,+1:05:30,FDJ
171,Javier Francisco ARAMENDIA LORENTE,Spain,7,+1:06:33,CAJA RURAL-SEGUROS RGA
172,Maarten TJALLINGII,Netherlands,7,+1:07:11,BELKIN
173,Dario CATALDO,Italy,7,+1:07:53,TEAM SKY
174,Mitchell DOCKER,Australia,7,+1:08:41,ORICA GREENEDGE
175,Daniil FOMINYKH,Kazakhstan,7,+1:09:04,ASTANA PRO TEAM
176,Brett LANCASTER,Australia,7,+1:09:07,ORICA GREENEDGE
177,Laurent MANGEL,France,7,+1:10:04,FDJ
178,Johan VAN SUMMEREN,Belgium,7,+1:10:24,GARMIN
179,Rinaldo NOCENTINI,Italy,7,+1:10:31,AG2R LA MONDIALE
180,Pirmin LANG,Switzerland,7,+1:11:42,IAM CYCLING
181,Sam BEWLEY,New Zealand,7,+1:12:13,ORICA GREENEDGE
182,Anthony ROUX,France,7,+1:12:20,FDJ
183,Gert JOEAAR,Estonia,7,+1:12:34,"COFIDIS, SOLUTIONS CREDITS"
184,Jesse SERGENT,New Zealand,7,+1:13:16,TREK FACTORY RACING
185,Jonathan FUMEAUX,Switzerland,7,+1:13:58,IAM CYCLING
186,Andrea GUARDINI,Italy,7,+1:14:53,ASTANA PRO TEAM
187,Jacopo GUARNIERI,Italy,7,+1:17:20,ASTANA PRO TEAM
188,Natnael BERHANE,Eritrea,7,+1:20:43,TEAM EUROPCAR
189,Robert WAGNER,Germany,7,+1:21:06,BELKIN
190,Jay Robert THOMSON,South Africa,7,+1:21:23,MTN - QHUBEKA
191,Luke ROWE,Great Britain,7,+1:24:26,TEAM SKY
192,Jimmy ENGOULVENT,France,7,+1:25:39,TEAM EUROPCAR
193,Dominic KLEMME,Germany,7,+1:28:12,IAM CYCLING
194,Carlos Alberto BETANCUR GOMEZ,Colombia,7,+1:30:44,AG2R LA MONDIALE
195,Matteo PELUCCHI,Italy,7,+1:44:06,IAM CYCLING
1,Alejandro VALVERDE BELMONTE,Spain,8,+0,MOVISTAR TEAM
2,Nairo Alexander QUINTANA ROJAS,Colombia,8,+15,MOVISTAR TEAM
3,Alberto CONTADOR VELASCO,Spain,8,+18,TINKOFF - SAXO
4,Christopher FROOME,Great Britain,8,+20,TEAM SKY
5,Jhoan Esteban CHAVES RUBIO,Colombia,8,+41,ORICA GREENEDGE
6,Joaquin RODRIGUEZ OLIVER,Spain,8,+45,TEAM KATUSHA
7,Robert GESINK,Netherlands,8,+55,BELKIN
8,Fabio ARU,Italy,8,+58,ASTANA PRO TEAM
9,Warren BARGUIL,France,8,+1:02,TEAM GIANT-SHIMANO
10,Wilco KELDERMAN,Netherlands,8,+1:06,BELKIN
11,Mikel NIEVE ITURALDE,Spain,8,+1:09,TEAM SKY
12,Samuel SANCHEZ GONZALEZ,Spain,8,+1:11,BMC RACING TEAM
13,Damiano CARUSO,Italy,8,+1:12,CANNONDALE
14,Rigoberto URAN URAN,Colombia,8,+1:18,OMEGA PHARMA - QUICK-STEP
15,Daniel MARTIN,Ireland,8,+1:34,GARMIN
16,Sergio PARDILLA BELLON,Spain,8,+2:12,MTN - QHUBEKA
17,Daniel NAVARRO GARCIA,Spain,8,+2:19,"COFIDIS, SOLUTIONS CREDITS"
18,Laurens TEN DAM,Netherlands,8,+2:25,BELKIN
19,Andre Fernando S. Martins CARDOSO,Portugal,8,+2:30,GARMIN
20,Maxime MONFORT,Belgium,8,+2:46,LOTTO
21,Winner ANACONA GOMEZ,Colombia,8,+2:50,LAMPRE - MERIDA
22,Daniel MORENO FERNANDEZ,Spain,8,+2:59,TEAM KATUSHA
23,Steve MORABITO,Switzerland,8,+3:10,BMC RACING TEAM
24,Haimar ZUBELDIA AGIRRE,Spain,8,+3:28,TREK FACTORY RACING
25,David ARROYO DURAN,Spain,8,+3:37,CAJA RURAL-SEGUROS RGA
26,Oliver ZAUGG,Switzerland,8,+3:45,TINKOFF - SAXO
27,Wouter POELS,Netherlands,8,+3:47,OMEGA PHARMA - QUICK-STEP
28,Mikel LANDA MEANA,Spain,8,+4:10,ASTANA PRO TEAM
29,Giampaolo CARUSO,Italy,8,+4:47,TEAM KATUSHA
30,Przemyslaw NIEMIEC,Poland,8,+4:52,LAMPRE - MERIDA
31,Pieter SERRY,Belgium,8,+5:48,OMEGA PHARMA - QUICK-STEP
32,Christophe LE MEVEL,France,8,+6:56,"COFIDIS, SOLUTIONS CREDITS"
33,Romain SICARD,France,8,+7:03,TEAM EUROPCAR
34,Tanel KANGERT,Estonia,8,+8:01,ASTANA PRO TEAM
35,Dominik NERZ,Germany,8,+8:19,BMC RACING TEAM
36,Alexandr KOLOBNEV,Russia,8,+8:22,TEAM KATUSHA
37,Luis Angel MATE MARDONES,Spain,8,+8:22,"COFIDIS, SOLUTIONS CREDITS"
38,Cadel EVANS,Australia,8,+8:38,BMC RACING TEAM
39,Kenny ELISSONDE,France,8,+8:59,FDJ
40,Andrey AMADOR BAKKAZAKOVA,Costa Rica,8,+9:01,MOVISTAR TEAM
41,Lloyd MONDORY,France,8,+9:02,AG2R LA MONDIALE
42,Maxime BOUET,France,8,+9:05,AG2R LA MONDIALE
43,Paolo TIRALONGO,Italy,8,+9:15,ASTANA PRO TEAM
44,Chris Anker SÖRENSEN,Denmark,8,+10:10,TINKOFF - SAXO
45,Ryder HESJEDAL,Canada,8,+10:13,GARMIN
46,Gorka IZAGUIRRE INSAUSTI,Spain,8,+11:10,MOVISTAR TEAM
47,Eduard VORGANOV,Russia,8,+12:40,TEAM KATUSHA
48,Michael MATTHEWS,Australia,8,+12:52,ORICA GREENEDGE
49,Alberto LOSADA ALGUACIL,Spain,8,+14:28,TEAM KATUSHA
50,Paul MARTENS,Germany,8,+14:45,BELKIN
51,Jurgen VAN DEN BROECK,Belgium,8,+15:07,LOTTO
52,Manuel QUINZIATO,Italy,8,+16:51,BMC RACING TEAM
53,Romain HARDY,France,8,+17:06,"COFIDIS, SOLUTIONS CREDITS"
54,Jerome COPPEL,France,8,+17:18,"COFIDIS, SOLUTIONS CREDITS"
55,Gianluca BRAMBILLA,Italy,8,+18:08,OMEGA PHARMA - QUICK-STEP
56,Vicente REYNES MIMO,Spain,8,+18:18,IAM CYCLING
57,Jesus HERNANDEZ BLAZQUEZ,Spain,8,+18:29,TINKOFF - SAXO
58,Danilo WYSS,Switzerland,8,+18:41,BMC RACING TEAM
59,Adam HANSEN,Australia,8,+19:41,LOTTO
60,Sergio Miguel MOREIRA PAULINHO,Portugal,8,+20:05,TINKOFF - SAXO
61,Philippe GILBERT,Belgium,8,+21:24,BMC RACING TEAM
62,Luis Leon SANCHEZ GIL,Spain,8,+22:18,CAJA RURAL-SEGUROS RGA
63,Valerio CONTI,Italy,8,+22:55,LAMPRE - MERIDA
64,José HERRADA LOPEZ,Spain,8,+23:00,MOVISTAR TEAM
65,Amets TXURRUKA,Spain,8,+23:16,CAJA RURAL-SEGUROS RGA
66,Philip DEIGNAN,Ireland,8,+23:32,TEAM SKY
67,Koen DE KORT,Netherlands,8,+23:59,TEAM GIANT-SHIMANO
68,Kanstantsin SIUTSOU,Belarus,8,+24:10,TEAM SKY
69,Andrew TALANSKY,United States,8,+24:25,GARMIN
70,Jasper STUYVEN,Belgium,8,+24:31,TREK FACTORY RACING
71,Kristian SBARAGLI,Italy,8,+24:46,MTN - QHUBEKA
72,Chad HAGA,United States,8,+24:53,TEAM GIANT-SHIMANO
73,Hubert DUPONT,France,8,+25:34,AG2R LA MONDIALE
74,George BENNETT,New Zealand,8,+25:44,CANNONDALE
75,Ivan ROVNY,Russia,8,+26:34,TINKOFF - SAXO
76,Tobias LUDVIGSSON,Sweden,8,+26:45,TEAM GIANT-SHIMANO
77,Adam YATES,Great Britain,8,+27:36,ORICA GREENEDGE
78,Tom BOONEN,Belgium,8,+28:26,OMEGA PHARMA - QUICK-STEP
79,Peter KENNAUGH,Great Britain,8,+30:02,TEAM SKY
80,Lawrence WARBASSE,United States,8,+30:34,BMC RACING TEAM
81,Rohan DENNIS,Australia,8,+31:31,BMC RACING TEAM
82,John DEGENKOLB,Germany,8,+31:37,TEAM GIANT-SHIMANO
83,Daniel TEKLEHAIMANOT,Eritrea,8,+31:56,MTN - QHUBEKA
84,Alessandro DE MARCHI,Italy,8,+31:58,CANNONDALE
85,Maxime MEDEREL,France,8,+32:13,TEAM EUROPCAR
86,Filippo POZZATO,Italy,8,+32:32,LAMPRE - MERIDA
87,Tony MARTIN,Germany,8,+33:11,OMEGA PHARMA - QUICK-STEP
88,Romain ZINGLE,Belgium,8,+33:54,"COFIDIS, SOLUTIONS CREDITS"
89,Simon CLARKE,Australia,8,+34:45,ORICA GREENEDGE
90,Bart DE CLERCQ,Belgium,8,+35:20,LOTTO
91,Imanol ERVITI,Spain,8,+35:20,MOVISTAR TEAM
92,Daniele BENNATI,Italy,8,+35:20,TINKOFF - SAXO
93,Yury TROFIMOV,Russia,8,+35:39,TEAM KATUSHA
94,Martijn KEIZER,Netherlands,8,+35:59,BELKIN
95,Koldo FERNANDEZ,Spain,8,+36:14,GARMIN
96,Elia FAVILLI,Italy,8,+36:36,LAMPRE - MERIDA
97,Jonathan CASTROVIEJO NICOLAS,Spain,8,+36:39,MOVISTAR TEAM
98,Nikolas MAES,Belgium,8,+37:39,OMEGA PHARMA - QUICK-STEP
99,Andrey ZEITS,Kazakhstan,8,+38:30,ASTANA PRO TEAM
100,Cédric PINEAU,France,8,+38:45,FDJ
101,Johan LE BON,France,8,+39:11,FDJ
102,Guillaume LEVARLET,France,8,+39:52,"COFIDIS, SOLUTIONS CREDITS"
103,Jacques JANSE VAN RENSBURG,South Africa,8,+40:24,MTN - QHUBEKA
104,Jens DEBUSSCHERE,Belgium,8,+42:22,LOTTO
105,Jose Rodolfo SERPA PEREZ,Colombia,8,+43:14,LAMPRE - MERIDA
106,Luis MAS BONET,Spain,8,+43:17,CAJA RURAL-SEGUROS RGA
107,Bob JUNGELS,Luxembourg,8,+43:27,TREK FACTORY RACING
108,Jerome COUSIN,France,8,+43:59,TEAM EUROPCAR
109,Carlos VERONA QUINTANILLA,Spain,8,+44:03,OMEGA PHARMA - QUICK-STEP
110,Johannes FRÖHLINGER,Germany,8,+44:11,TEAM GIANT-SHIMANO
111,Pello BILBAO LOPEZ DE ARMENTIA,Spain,8,+44:26,CAJA RURAL-SEGUROS RGA
112,Karol DOMAGALSKI,Poland,8,+44:27,CAJA RURAL-SEGUROS RGA
113,Antonio PIEDRA PEREZ,Spain,8,+44:31,CAJA RURAL-SEGUROS RGA
114,Sébastien HINAULT,France,8,+45:54,IAM CYCLING
115,Dmitry KOZONTCHUK,Russia,8,+46:38,TEAM KATUSHA
116,Yannick MARTINEZ,France,8,+46:42,TEAM EUROPCAR
117,Lawson CRADDOCK,United States,8,+47:32,TEAM GIANT-SHIMANO
118,Thibaut PINOT,France,8,+47:49,FDJ
119,Pim LIGTHART,Netherlands,8,+47:50,LOTTO
120,Greg HENDERSON,New Zealand,8,+48:00,LOTTO
121,Merhawi KUDUS GHEBREMEDHIN,Eritrea,8,+48:01,MTN - QHUBEKA
122,Yaroslav POPOVYCH,Ukraine,8,+48:07,TREK FACTORY RACING
123,Johann TSCHOPP,Switzerland,8,+48:24,IAM CYCLING
124,Oscar GATTO,Italy,8,+48:34,CANNONDALE
125,Marcel AREGGER,Switzerland,8,+48:41,IAM CYCLING
126,Vasil KIRYIENKA,Belarus,8,+49:10,TEAM SKY
127,Paolo LONGO BORGHINI,Italy,8,+49:37,CANNONDALE
128,Christian KNEES,Germany,8,+50:04,TEAM SKY
129,Nacer BOUHANNI,France,8,+50:37,FDJ
130,Javier MORENO BAZAN,Spain,8,+51:12,MOVISTAR TEAM
131,Maciej BODNAR,Poland,8,+52:21,CANNONDALE
132,Alexey LUTSENKO,Kazakhstan,8,+52:33,ASTANA PRO TEAM
133,Matteo TOSATTO,Italy,8,+52:52,TINKOFF - SAXO
134,Matthias KRIZEK,Austria,8,+53:15,CANNONDALE
135,Michael Valgren ANDERSEN,Denmark,8,+53:59,TINKOFF - SAXO
136,Peter SAGAN,Slovakia,8,+54:14,CANNONDALE
137,Fabian CANCELLARA,Switzerland,8,+54:18,TREK FACTORY RACING
138,Louis MEINTJES,South Africa,8,+55:15,MTN - QHUBEKA
139,Ramon SINKELDAM,Netherlands,8,+56:33,TEAM GIANT-SHIMANO
140,Roberto FERRARI,Italy,8,+56:43,LAMPRE - MERIDA
141,Julian David ARREDONDO MORENO,Colombia,8,+56:56,TREK FACTORY RACING
142,Moreno HOFLAND,Netherlands,8,+56:57,BELKIN
143,Stef CLEMENT,Netherlands,8,+57:04,BELKIN
144,Maximiliano Ariel RICHEZE,Argentina,8,+57:26,LAMPRE - MERIDA
145,David MILLAR,Great Britain,8,+57:36,GARMIN
146,Nikias ARNDT,Germany,8,+57:39,TEAM GIANT-SHIMANO
147,Sergei CHERNETSKI,Russia,8,+57:43,TEAM KATUSHA
148,Cameron MEYER,Australia,8,+57:49,ORICA GREENEDGE
149,Yauheni HUTAROVICH,Belarus,8,+58:11,AG2R LA MONDIALE
150,Fabio FELLINE,Italy,8,+59:12,TREK FACTORY RACING
151,Adriano MALORI,Italy,8,+59:13,MOVISTAR TEAM
152,Geoffrey SOUPE,France,8,+59:23,FDJ
153,Nathan BROWN,United States,8,+59:37,GARMIN
154,Damien GAUDIN,France,8,+59:44,AG2R LA MONDIALE
155,Guillaume BOIVIN,Canada,8,+1:00:07,CANNONDALE
156,Damiano CUNEGO,Italy,8,+1:00:31,LAMPRE - MERIDA
157,Kristof VANDEWALLE,Belgium,8,+1:00:35,TREK FACTORY RACING
158,Gerald CIOLEK,Germany,8,+1:00:50,MTN - QHUBEKA
159,Sander ARMEE,Belgium,8,+1:01:43,LOTTO
160,Francesco LASCA,Italy,8,+1:02:26,CAJA RURAL-SEGUROS RGA
161,Vegard BREEN,Norway,8,+1:02:26,LOTTO
162,Yohan BAGOT,France,8,+1:02:58,"COFIDIS, SOLUTIONS CREDITS"
163,Patrick GRETSCH,Germany,8,+1:03:53,AG2R LA MONDIALE
164,Vincent JEROME,France,8,+1:04:15,TEAM EUROPCAR
165,Jaco VENTER,South Africa,8,+1:04:23,MTN - QHUBEKA
166,Martin VELITS,Slovakia,8,+1:04:58,OMEGA PHARMA - QUICK-STEP
167,Nathan HAAS,Australia,8,+1:05:04,GARMIN
168,Dan CRAVEN,Namibia,8,+1:06:19,TEAM EUROPCAR
169,Sébastien TURGOT,France,8,+1:06:20,AG2R LA MONDIALE
170,Murilo Antonio FISCHER,Brazil,8,+1:06:38,FDJ
171,Dario CATALDO,Italy,8,+1:07:53,TEAM SKY
172,Maarten TJALLINGII,Netherlands,8,+1:08:04,BELKIN
173,Javier Francisco ARAMENDIA LORENTE,Spain,8,+1:08:52,CAJA RURAL-SEGUROS RGA
174,Mitchell DOCKER,Australia,8,+1:08:59,ORICA GREENEDGE
175,Johan VAN SUMMEREN,Belgium,8,+1:11:17,GARMIN
176,Brett LANCASTER,Australia,8,+1:11:30,ORICA GREENEDGE
177,Rinaldo NOCENTINI,Italy,8,+1:12:54,AG2R LA MONDIALE
178,Gert JOEAAR,Estonia,8,+1:13:27,"COFIDIS, SOLUTIONS CREDITS"
179,Pirmin LANG,Switzerland,8,+1:14:05,IAM CYCLING
180,Jesse SERGENT,New Zealand,8,+1:14:09,TREK FACTORY RACING
181,Sam BEWLEY,New Zealand,8,+1:14:43,ORICA GREENEDGE
182,Andrea GUARDINI,Italy,8,+1:15:46,ASTANA PRO TEAM
183,Daniil FOMINYKH,Kazakhstan,8,+1:15:51,ASTANA PRO TEAM
184,Jacopo GUARNIERI,Italy,8,+1:18:33,ASTANA PRO TEAM
185,Laurent MANGEL,France,8,+1:19:03,FDJ
186,Jonathan FUMEAUX,Switzerland,8,+1:20:45,IAM CYCLING
187,Robert WAGNER,Germany,8,+1:21:06,BELKIN
188,Anthony ROUX,France,8,+1:21:19,FDJ
189,Natnael BERHANE,Eritrea,8,+1:23:06,TEAM EUROPCAR
190,Luke ROWE,Great Britain,8,+1:25:34,TEAM SKY
191,Jimmy ENGOULVENT,France,8,+1:26:32,TEAM EUROPCAR
192,Jay Robert THOMSON,South Africa,8,+1:28:10,MTN - QHUBEKA
193,Dominic KLEMME,Germany,8,+1:37:11,IAM CYCLING
194,Carlos Alberto BETANCUR GOMEZ,Colombia,8,+1:37:31,AG2R LA MONDIALE
195,Matteo PELUCCHI,Italy,8,+1:44:59,IAM CYCLING
1,Nairo Alexander QUINTANA ROJAS,Colombia,9,+0,MOVISTAR TEAM
2,Alberto CONTADOR VELASCO,Spain,9,+3,TINKOFF - SAXO
3,Alejandro VALVERDE BELMONTE,Spain,9,+8,MOVISTAR TEAM
4,Winner ANACONA GOMEZ,Colombia,9,+9,LAMPRE - MERIDA
5,Christopher FROOME,Great Britain,9,+28,TEAM SKY
6,Joaquin RODRIGUEZ OLIVER,Spain,9,+30,TEAM KATUSHA
7,Fabio ARU,Italy,9,+1:06,ASTANA PRO TEAM
8,Robert GESINK,Netherlands,9,+1:19,BELKIN
9,Rigoberto URAN URAN,Colombia,9,+1:26,OMEGA PHARMA - QUICK-STEP
10,Warren BARGUIL,France,9,+1:26,TEAM GIANT-SHIMANO
11,Mikel NIEVE ITURALDE,Spain,9,+1:33,TEAM SKY
12,Jhoan Esteban CHAVES RUBIO,Colombia,9,+1:34,ORICA GREENEDGE
13,Samuel SANCHEZ GONZALEZ,Spain,9,+1:35,BMC RACING TEAM
14,Damiano CARUSO,Italy,9,+1:36,CANNONDALE
15,Daniel MARTIN,Ireland,9,+1:42,GARMIN
16,Wilco KELDERMAN,Netherlands,9,+1:49,BELKIN
17,Daniel NAVARRO GARCIA,Spain,9,+2:37,"COFIDIS, SOLUTIONS CREDITS"
18,Daniel MORENO FERNANDEZ,Spain,9,+3:17,TEAM KATUSHA
19,Maxime MONFORT,Belgium,9,+4:16,LOTTO
20,Sergio PARDILLA BELLON,Spain,9,+4:33,MTN - QHUBEKA
21,Andre Fernando S. Martins CARDOSO,Portugal,9,+5:49,GARMIN
22,David ARROYO DURAN,Spain,9,+5:53,CAJA RURAL-SEGUROS RGA
23,Giampaolo CARUSO,Italy,9,+6:00,TEAM KATUSHA
24,Laurens TEN DAM,Netherlands,9,+6:06,BELKIN
25,Steve MORABITO,Switzerland,9,+6:42,BMC RACING TEAM
26,Pieter SERRY,Belgium,9,+6:53,OMEGA PHARMA - QUICK-STEP
27,Oliver ZAUGG,Switzerland,9,+7:04,TINKOFF - SAXO
28,Przemyslaw NIEMIEC,Poland,9,+7:08,LAMPRE - MERIDA
29,Wouter POELS,Netherlands,9,+7:26,OMEGA PHARMA - QUICK-STEP
30,Mikel LANDA MEANA,Spain,9,+7:36,ASTANA PRO TEAM
31,Romain SICARD,France,9,+8:03,TEAM EUROPCAR
32,Dominik NERZ,Germany,9,+8:43,BMC RACING TEAM
33,Ryder HESJEDAL,Canada,9,+9:15,GARMIN
34,Luis Angel MATE MARDONES,Spain,9,+10:38,"COFIDIS, SOLUTIONS CREDITS"
35,Maxime BOUET,France,9,+11:11,AG2R LA MONDIALE
36,Christophe LE MEVEL,France,9,+11:20,"COFIDIS, SOLUTIONS CREDITS"
37,Eduard VORGANOV,Russia,9,+12:31,TEAM KATUSHA
38,Chris Anker SÖRENSEN,Denmark,9,+14:34,TINKOFF - SAXO
39,Haimar ZUBELDIA AGIRRE,Spain,9,+16:02,TREK FACTORY RACING
40,Jerome COPPEL,France,9,+16:08,"COFIDIS, SOLUTIONS CREDITS"
41,Alexandr KOLOBNEV,Russia,9,+17:21,TEAM KATUSHA
42,Andrey AMADOR BAKKAZAKOVA,Costa Rica,9,+17:37,MOVISTAR TEAM
43,Adam HANSEN,Australia,9,+18:55,LOTTO
44,Jurgen VAN DEN BROECK,Belgium,9,+20:58,LOTTO
45,Jesus HERNANDEZ BLAZQUEZ,Spain,9,+21:48,TINKOFF - SAXO
46,Gianluca BRAMBILLA,Italy,9,+21:55,OMEGA PHARMA - QUICK-STEP
47,Cadel EVANS,Australia,9,+22:37,BMC RACING TEAM
48,Alberto LOSADA ALGUACIL,Spain,9,+23:04,TEAM KATUSHA
49,Tanel KANGERT,Estonia,9,+24:31,ASTANA PRO TEAM
50,Lloyd MONDORY,France,9,+25:32,AG2R LA MONDIALE
51,Philippe GILBERT,Belgium,9,+25:48,BMC RACING TEAM
52,Paul MARTENS,Germany,9,+26:15,BELKIN
53,Amets TXURRUKA,Spain,9,+26:35,CAJA RURAL-SEGUROS RGA
54,Danilo WYSS,Switzerland,9,+27:17,BMC RACING TEAM
55,Philip DEIGNAN,Ireland,9,+28:56,TEAM SKY
56,Paolo TIRALONGO,Italy,9,+29:26,ASTANA PRO TEAM
57,Hubert DUPONT,France,9,+29:58,AG2R LA MONDIALE
58,Luis Leon SANCHEZ GIL,Spain,9,+31:22,CAJA RURAL-SEGUROS RGA
59,José HERRADA LOPEZ,Spain,9,+32:04,MOVISTAR TEAM
60,Gorka IZAGUIRRE INSAUSTI,Spain,9,+32:07,MOVISTAR TEAM
61,Chad HAGA,United States,9,+32:10,TEAM GIANT-SHIMANO
62,Daniel TEKLEHAIMANOT,Eritrea,9,+32:23,MTN - QHUBEKA
63,Kenny ELISSONDE,France,9,+33:10,FDJ
64,Manuel QUINZIATO,Italy,9,+33:21,BMC RACING TEAM
65,Romain HARDY,France,9,+33:36,"COFIDIS, SOLUTIONS CREDITS"
66,Andrew TALANSKY,United States,9,+33:56,GARMIN
67,Vicente REYNES MIMO,Spain,9,+34:48,IAM CYCLING
